country,year,iso_code,population,gdp,fossil_share_energy,coal_share_energy,renewables_share_energy,low_carbon_share_energy,energy_per_capita,energy_per_gdp,co2,co2_per_capita,coal_co2,gas_co2,oil_co2,share_global_co2,temperature_change_from_co2
United States,1990,USA,253373387.0,9250377579093.0,87.995,23.701,4.516,12.005,89232.719,2.444,5131.761,20.254,1781.824,1004.975,2139.346,22.575,0.161
United States,1991,USA,256471424.0,9224688313722.0,87.517,23.51,4.519,12.483,88039.898,2.448,5076.413,19.793,1764.221,1023.332,2082.099,21.876,0.163
United States,1992,USA,259606021.0,9552658514601.0,87.992,23.32,4.083,12.008,88261.094,2.399,5178.77,19.949,1780.599,1058.593,2130.489,22.996,0.166
United States,1993,USA,262633229.0,9814940456277.0,87.967,23.692,4.377,12.033,89083.875,2.384,5279.52,20.102,1847.292,1090.166,2144.156,23.207,0.168
United States,1994,USA,265474811.0,10211204686187.0,88.035,23.351,4.076,11.965,89741.586,2.333,5361.863,20.197,1855.938,1114.334,2181.844,23.338,0.171
United States,1995,USA,268205796.0,10488856843750.0,87.328,23.069,4.551,12.672,90763.953,2.321,5425.837,20.23,1875.787,1163.186,2174.303,23.072,0.173
United States,1996,USA,270860695.0,10886952373500.0,87.336,23.332,4.791,12.664,92908.914,2.312,5601.094,20.679,1951.815,1181.318,2257.023,23.113,0.176
United States,1997,USA,273468014.0,11375561318703.0,87.836,23.646,4.884,12.164,92713.203,2.229,5673.144,20.745,1992.723,1186.717,2273.815,23.269,0.178
United States,1998,USA,276119323.0,11881792533609.0,87.76,23.725,4.489,12.24,92399.773,2.147,5736.36,20.775,2018.609,1165.559,2320.08,23.611,0.181
United States,1999,USA,278785482.0,12438444530000.0,87.384,23.277,4.383,12.616,93136.398,2.087,5800.281,20.806,2013.12,1168.759,2374.201,23.353,0.184
United States,2000,USA,281484126.0,12947417795437.0,87.81,23.768,3.856,12.19,94308.109,2.05,6023.158,21.398,2122.34,1227.529,2440.405,23.61,0.186
United States,2001,USA,284279634.0,13073810008320.0,88.059,23.616,3.287,11.941,91172.055,1.982,5903.562,20.767,2054.729,1173.162,2448.622,22.977,0.189
United States,2002,USA,287084335.0,13307343638671.0,87.563,23.277,3.851,12.437,91601.203,1.976,5947.819,20.718,2060.072,1212.087,2443.823,22.645,0.192
United States,2003,USA,289908091.0,13680911930765.0,87.655,23.64,4.012,12.345,91004.992,1.928,6006.44,20.718,2100.323,1176.551,2505.134,21.721,0.195
United States,2004,USA,292786248.0,14198910513593.0,87.665,23.333,3.944,12.335,91872.883,1.894,6111.545,20.874,2115.293,1177.528,2571.107,21.362,0.198
United States,2005,USA,295716666.0,14673826218839.0,87.693,23.669,4.055,12.307,91007.938,1.834,6126.903,20.719,2139.954,1160.661,2584.13,20.7,0.2
United States,2006,USA,298730208.0,15065164240312.0,87.169,23.494,4.502,12.831,89378.18,1.772,6045.326,20.237,2103.871,1146.714,2550.54,19.76,0.203
United States,2007,USA,301844223.0,15333183877566.0,87.409,23.479,4.222,12.591,89671.125,1.765,6121.542,20.28,2130.169,1221.593,2538.968,19.434,0.206
United States,2008,USA,304970325.0,15288552732632.0,86.656,23.693,4.833,13.344,86589.57,1.727,5919.221,19.409,2096.888,1229.733,2370.623,18.469,0.209
United States,2009,USA,308023452.0,14864003344421.0,85.574,21.922,5.601,14.426,81521.477,1.689,5486.104,17.811,1842.392,1211.966,2243.79,17.409,0.211
United States,2010,USA,311062785.0,15239586726210.0,85.799,22.443,5.642,14.201,83435.078,1.703,5669.25,18.225,1946.51,1266.778,2258.293,17.016,0.214
United States,2011,USA,314105075.0,15477885525000.0,84.934,21.37,6.653,15.066,81912.359,1.662,5538.973,17.634,1840.243,1287.589,2212.686,16.064,0.216
United States,2012,USA,317115349.0,15830886903539.0,84.978,19.402,6.652,15.022,78985.039,1.582,5331.467,16.812,1625.427,1344.719,2152.244,15.252,0.219
United States,2013,USA,320110752.0,16122472460312.0,84.818,19.611,6.888,15.182,80374.148,1.596,5473.436,17.099,1684.672,1381.183,2178.417,15.516,0.221
United States,2014,USA,323115377.0,16491319003554.0,84.734,19.364,7.015,15.266,80453.969,1.576,5531.385,17.119,1682.162,1411.355,2210.569,15.596,0.224
United States,2015,USA,326126496.0,16937633974582.0,84.492,16.89,7.219,15.508,78949.203,1.52,5368.497,16.461,1446.99,1444.047,2235.988,15.164,0.226
United States,2016,USA,329179423.0,17220065720000.0,83.681,15.475,7.993,16.319,78155.102,1.494,5245.362,15.935,1319.993,1451.146,2252.27,14.82,0.228
United States,2017,USA,332204657.0,17606124654726.0,82.997,15.002,8.755,17.003,77729.664,1.467,5195.417,15.639,1277.049,1424.996,2259.157,14.442,0.231
United States,2018,USA,335056492.0,18124692769570.0,83.423,13.856,8.64,16.577,79893.953,1.477,5361.236,16.001,1224.38,1577.716,2305.441,14.595,0.233
United States,2019,USA,337790069.0,18540552700117.0,83.053,11.922,8.967,16.947,78683.469,1.434,5235.912,15.5,1043.896,1632.056,2299.82,14.118,0.236
United States,2020,USA,339436156.0,18027359681343.0,81.489,10.444,10.123,18.511,72562.672,1.366,4689.954,13.817,853.925,1612.504,1991.579,13.34,0.238
United States,2021,USA,340161438.0,19099378164000.0,82.05,11.383,10.116,17.95,76307.383,1.359,5020.111,14.758,979.504,1617.424,2182.605,13.617,0.24
United States,2022,USA,341534041.0,19493170182843.0,81.552,10.448,10.875,18.448,77627.719,1.36,5055.403,14.802,916.343,1707.391,2198.937,13.471,0.242
Uzbekistan,1990,UZB,20464963.0,139398700000.0,96.438,4.093,3.562,3.562,25393.666,3.728,103.123,5.039,7.023,62.939,29.161,0.454,0.002
Uzbekistan,1991,UZB,20962908.0,136577628581.0,96.722,3.8,3.278,3.278,24432.426,3.75,102.324,4.881,6.258,63.422,28.771,0.441,0.002
Uzbekistan,1992,UZB,21485095.0,119510821474.0,96.398,3.154,3.602,3.602,22600.035,4.063,110.991,5.166,9.692,76.848,21.955,0.493,0.002
Uzbekistan,1993,UZB,21987960.0,114918068077.0,95.951,2.462,4.049,4.049,23018.412,4.404,115.619,5.258,7.387,81.55,24.311,0.508,0.002
Uzbekistan,1994,UZB,22463295.0,107242116434.0,96.019,2.514,3.981,3.981,22285.578,4.668,109.787,4.887,7.478,78.153,20.247,0.478,0.002
Uzbekistan,1995,UZB,22917588.0,104615642206.0,96.602,2.051,3.398,3.398,22120.496,4.846,104.804,4.573,4.21,78.285,18.624,0.446,0.002
Uzbekistan,1996,UZB,23351981.0,104748209480.0,96.521,1.86,3.479,3.479,22359.395,4.985,108.189,4.633,4.723,81.257,18.137,0.446,0.002
Uzbekistan,1997,UZB,23758961.0,108486849294.0,96.896,1.863,3.104,3.104,21802.441,4.775,109.029,4.589,3.884,82.506,18.738,0.447,0.002
Uzbekistan,1998,UZB,24134930.0,111389403957.0,96.907,1.867,3.093,3.093,21469.545,4.652,120.976,5.012,4.056,94.358,18.493,0.498,0.002
Uzbekistan,1999,UZB,24476013.0,114383428782.0,97.275,1.664,2.725,2.725,23744.443,5.081,123.588,5.049,4.027,96.935,19.28,0.498,0.002
Uzbekistan,2000,UZB,24787052.0,116875841754.0,97.25,1.853,2.75,2.75,23996.973,5.089,123.478,4.982,4.917,95.364,19.232,0.484,0.002
Uzbekistan,2001,UZB,25090289.0,119890046302.0,97.207,1.55,2.793,2.793,23760.346,4.973,126.223,5.031,5.049,96.84,19.016,0.491,0.002
Uzbekistan,2002,UZB,25399987.0,122757832356.0,97.222,1.61,2.778,2.778,24061.184,4.979,132.577,5.22,5.042,102.056,18.727,0.505,0.002
Uzbekistan,2003,UZB,25711261.0,125924032405.0,96.468,1.388,3.532,3.532,21514.145,4.393,130.296,5.068,3.877,100.298,19.969,0.471,0.002
Uzbekistan,2004,UZB,26029350.0,133132057133.0,96.828,1.867,3.172,3.172,21354.619,4.175,129.099,4.96,4.584,99.793,18.609,0.451,0.002
Uzbekistan,2005,UZB,26356977.0,140239285325.0,96.702,1.754,3.298,3.298,21309.803,4.005,121.602,4.614,4.426,95.455,14.429,0.411,0.003
Uzbekistan,2006,UZB,26699046.0,148405074458.0,97.014,2.042,2.986,2.986,19655.74,3.536,124.899,4.678,4.752,97.928,14.483,0.408,0.003
Uzbekistan,2007,UZB,27076013.0,159993748436.0,96.914,1.655,3.086,3.086,20591.121,3.485,123.823,4.573,5.034,98.528,13.784,0.393,0.003
Uzbekistan,2008,UZB,27494780.0,171692630381.0,97.785,2.226,2.215,2.215,19033.287,3.048,128.387,4.669,4.924,102.57,13.08,0.401,0.003
Uzbekistan,2009,UZB,27939333.0,182715813772.0,96.747,2.117,3.253,3.253,18761.748,2.869,109.23,3.91,5.305,86.13,11.648,0.347,0.003
Uzbekistan,2010,UZB,28385509.0,195160171269.0,95.931,1.761,4.069,4.069,18518.672,2.693,107.668,3.793,5.151,85.196,10.885,0.323,0.003
Uzbekistan,2011,UZB,28823194.0,208063390835.0,97.3,1.8,2.7,2.7,19080.512,2.643,116.755,4.051,5.415,95.132,9.94,0.339,0.003
Uzbekistan,2012,UZB,29261908.0,222840047403.0,96.98,2.465,3.02,3.02,18572.168,2.439,118.86,4.062,5.471,98.246,8.915,0.34,0.003
Uzbekistan,2013,UZB,29724065.0,239100684823.0,97.055,3.667,2.945,2.945,18355.062,2.282,112.395,3.781,8.017,88.317,10.281,0.319,0.003
Uzbekistan,2014,UZB,30222994.0,255536474727.0,97.215,3.252,2.785,2.785,18733.039,2.216,107.496,3.557,7.434,84.419,10.091,0.303,0.003
Uzbekistan,2015,UZB,30749349.0,273983640646.0,97.173,2.742,2.827,2.827,17566.381,1.971,103.374,3.362,5.995,81.948,10.234,0.292,0.003
Uzbekistan,2016,UZB,31284565.0,290236358613.0,96.681,3.361,3.319,3.319,16645.014,1.794,109.837,3.511,7.097,86.994,10.721,0.31,0.003
Uzbekistan,2017,UZB,31819172.0,302992216928.0,96.302,3.074,3.698,3.698,16899.996,1.775,108.883,3.422,6.694,85.863,11.116,0.303,0.003
Uzbekistan,2018,UZB,32373489.0,320808179800.0,97.27,4.391,2.73,2.73,16649.682,1.68,102.33,3.161,9.666,75.676,11.688,0.279,0.003
Uzbekistan,2019,UZB,32964700.0,339998944961.0,97.04,3.856,2.96,2.96,16483.426,1.598,107.947,3.275,8.292,83.151,11.322,0.291,0.003
Uzbekistan,2020,UZB,33586373.0,346785285756.0,97.707,5.317,2.293,2.293,16072.522,1.557,108.139,3.22,11.52,79.244,12.491,0.308,0.003
Uzbekistan,2021,UZB,34243696.0,372457828275.0,97.833,4.488,2.167,2.167,16818.205,1.546,123.162,3.597,10.241,96.429,11.128,0.334,0.003
Uzbekistan,2022,UZB,34938953.0,393572464308.0,97.613,5.016,2.387,2.387,16958.777,1.505,119.105,3.409,11.901,91.468,11.509,0.317,0.003
Venezuela,1990,VEN,19827005.0,256078525417.0,82.79,0.902,17.21,17.21,30441.045,2.357,120.864,6.096,1.216,42.345,67.293,0.532,0.004
Venezuela,1991,VEN,20304898.0,282132286314.0,79.367,0.0,20.633,20.633,29925.848,2.154,114.221,5.625,1.14,43.078,59.481,0.492,0.004
Venezuela,1992,VEN,20780946.0,301055402293.0,79.772,0.007,20.228,20.228,31645.076,2.184,104.739,5.04,1.231,19.339,72.822,0.465,0.004
Venezuela,1993,VEN,21254525.0,303263920492.0,79.462,0.052,20.538,20.538,30612.648,2.146,123.052,5.789,1.004,39.836,68.226,0.541,0.004
Venezuela,1994,VEN,21725186.0,297728620446.0,79.566,0.093,20.434,20.434,32511.959,2.372,119.06,5.48,0.762,50.041,62.638,0.518,0.004
Venezuela,1995,VEN,22193822.0,310657285215.0,80.1,0.008,19.9,19.9,32774.762,2.341,124.83,5.625,0.018,57.166,59.961,0.531,0.004
Venezuela,1996,VEN,22662117.0,311633007305.0,78.608,0.027,21.392,21.392,31279.631,2.275,118.347,5.222,0.059,64.12,46.683,0.488,0.004
Venezuela,1997,VEN,23131691.0,332907949755.0,78.477,0.054,21.523,21.523,32395.189,2.251,129.755,5.609,0.125,65.668,55.5,0.532,0.004
Venezuela,1998,VEN,23601341.0,335631906948.0,78.298,0.056,21.702,21.702,31852.307,2.24,134.993,5.72,3.518,54.668,67.595,0.556,0.004
Venezuela,1999,VEN,24066595.0,316971287567.0,76.653,0.059,23.347,23.347,30409.537,2.309,143.126,5.947,0.132,47.93,85.982,0.576,0.004
Venezuela,2000,VEN,24526707.0,330236189305.0,77.038,0.202,22.962,22.962,31476.391,2.338,142.902,5.826,0.48,50.006,82.572,0.56,0.005
Venezuela,2001,VEN,24979934.0,343312598582.0,79.295,0.071,20.705,20.705,32706.316,2.38,130.618,5.229,0.176,46.712,74.812,0.508,0.005
Venezuela,2002,VEN,25435674.0,314003719638.0,79.743,0.026,20.257,20.257,32074.699,2.598,164.233,6.457,0.066,55.711,101.493,0.625,0.005
Venezuela,2003,VEN,25892710.0,291333920302.0,77.2,0.069,22.8,22.8,28348.32,2.519,154.364,5.962,0.158,51.824,95.187,0.558,0.005
Venezuela,2004,VEN,26340843.0,346317458927.0,76.407,0.0,23.593,23.593,31015.098,2.359,142.842,5.423,0.0,51.102,85.349,0.499,0.005
Venezuela,2005,VEN,26785797.0,383570387195.0,75.202,0.052,24.798,24.798,31702.852,2.214,148.408,5.541,0.139,44.323,97.272,0.501,0.005
Venezuela,2006,VEN,27224691.0,423878563812.0,76.339,0.313,23.661,23.661,34305.898,2.203,155.841,5.724,0.649,45.73,100.646,0.509,0.005
Venezuela,2007,VEN,27649369.0,462276737389.0,77.037,0.168,22.963,22.963,35286.969,2.111,154.167,5.576,0.403,46.734,99.28,0.489,0.005
